"REPORT_DATE","CCY1","CCY2","RATE_TYPE","BUY_RATE","SELL_RATE","MID_RATE","AVG_RATE"
2020-10-01 00:00:00.000,XAU,VND,STANDARD,554750,554750,555250,0
2020-09-30 00:00:00.000,XAU,VND,STANDARD,555250,555250,555250,0
2020-09-29 00:00:00.000,XAU,VND,STANDARD,553250,553250,564300,0
2020-09-28 00:00:00.000,XAU,VND,STANDARD,553000,553000,564300,0
2020-09-27 00:00:00.000,XAU,VND,STANDARD,552000,552000,564300,0
2020-09-26 00:00:00.000,XAU,VND,STANDARD,552000,552000,564300,0
2020-09-25 00:00:00.000,XAU,VND,STANDARD,549666.67,549666.67,564300,0
2020-09-24 00:00:00.000,XAU,VND,STANDARD,553000,553000,564300,0
2020-09-23 00:00:00.000,XAU,VND,STANDARD,558750,558750,564300,0
2020-09-22 00:00:00.000,XAU,VND,STANDARD,559750,559750,564300,0
2020-09-21 00:00:00.000,XAU,VND,STANDARD,561500,561500,564300,0
2020-09-20 00:00:00.000,XAU,VND,STANDARD,561500,561500,564300,0
2020-09-19 00:00:00.000,XAU,VND,STANDARD,561500,561500,564300,0
2020-09-18 00:00:00.000,XAU,VND,STANDARD,562500,562500,564300,0
2020-09-17 00:00:00.000,XAU,VND,STANDARD,562800,562800,564300,0
2020-09-16 00:00:00.000,XAU,VND,STANDARD,562500,562500,564300,0
2020-09-15 00:00:00.000,XAU,VND,STANDARD,563000,563000,564300,0
2020-09-14 00:00:00.000,XAU,VND,STANDARD,561000,561000,564300,0
2020-09-13 00:00:00.000,XAU,VND,STANDARD,560500,560500,564300,0
2020-09-12 00:00:00.000,XAU,VND,STANDARD,560500,560500,564300,0
2020-09-11 00:00:00.000,XAU,VND,STANDARD,562000,562000,564300,0
2020-09-10 00:00:00.000,XAU,VND,STANDARD,561500,561500,564300,0
2020-09-09 00:00:00.000,XAU,VND,STANDARD,559500,559500,564300,0
2020-09-08 00:00:00.000,XAU,VND,STANDARD,559500,559500,564300,0
2020-09-07 00:00:00.000,XAU,VND,STANDARD,561000,561000,564300,0
2020-09-06 00:00:00.000,XAU,VND,STANDARD,561000,561000,564300,0
2020-09-05 00:00:00.000,XAU,VND,STANDARD,561000,561000,564300,0
2020-09-04 00:00:00.000,XAU,VND,STANDARD,561000,561000,564300,0
2020-09-03 00:00:00.000,XAU,VND,STANDARD,562000,562000,564300,0
2020-09-02 00:00:00.000,XAU,VND,STANDARD,545500,545500,564300,0
2020-09-01 00:00:00.000,XAU,VND,STANDARD,545500,545500,564300,0
2020-08-31 00:00:00.000,XAU,VND,STANDARD,564300,564300,564300,0
2020-08-30 00:00:00.000,XAU,VND,STANDARD,556500,556500,567800,0
2020-08-29 00:00:00.000,XAU,VND,STANDARD,556500,556500,567800,0
2020-08-28 00:00:00.000,XAU,VND,STANDARD,556500,556500,567800,0
2020-08-27 00:00:00.000,XAU,VND,STANDARD,559500,559500,567800,0
2020-08-26 00:00:00.000,XAU,VND,STANDARD,556000,556000,567800,0
2020-08-25 00:00:00.000,XAU,VND,STANDARD,556000,556000,567800,0
2020-08-24 00:00:00.000,XAU,VND,STANDARD,556500,556500,567800,0
2020-08-23 00:00:00.000,XAU,VND,STANDARD,562300,562300,567800,0
2020-08-22 00:00:00.000,XAU,VND,STANDARD,562300,562300,567800,0
2020-08-21 00:00:00.000,XAU,VND,STANDARD,562300,562300,567800,0
2020-08-20 00:00:00.000,XAU,VND,STANDARD,551300,551300,567800,0
2020-08-19 00:00:00.000,XAU,VND,STANDARD,571000,571000,567800,0
2020-08-18 00:00:00.000,XAU,VND,STANDARD,564000,564000,567800,0
2020-08-17 00:00:00.000,XAU,VND,STANDARD,550300,550300,567800,0
2020-08-16 00:00:00.000,XAU,VND,STANDARD,551000,551000,567800,0
2020-08-15 00:00:00.000,XAU,VND,STANDARD,551000,551000,567800,0
2020-08-14 00:00:00.000,XAU,VND,STANDARD,545800,545800,567800,0
2020-08-13 00:00:00.000,XAU,VND,STANDARD,544300,544300,567800,0
2020-08-12 00:00:00.000,XAU,VND,STANDARD,524800,524800,567800,0
2020-08-11 00:00:00.000,XAU,VND,STANDARD,562500,562500,567800,0
2020-08-10 00:00:00.000,XAU,VND,STANDARD,579333.33,579333.33,567800,0
2020-08-09 00:00:00.000,XAU,VND,STANDARD,607500,607500,567800,0
2020-08-08 00:00:00.000,XAU,VND,STANDARD,607500,607500,567800,0
2020-08-07 00:00:00.000,XAU,VND,STANDARD,607500,607500,567800,0
2020-08-06 00:00:00.000,XAU,VND,STANDARD,586000,586000,567800,0
2020-08-05 00:00:00.000,XAU,VND,STANDARD,584300,584300,567800,0
2020-08-04 00:00:00.000,XAU,VND,STANDARD,572800,572800,567800,0
2020-08-03 00:00:00.000,XAU,VND,STANDARD,572400,572400,567800,0
2020-08-02 00:00:00.000,XAU,VND,STANDARD,572800,572800,567800,0
2020-08-01 00:00:00.000,XAU,VND,STANDARD,572800,572800,567800,0
2020-07-31 00:00:00.000,XAU,VND,STANDARD,567800,567800,567800,0
2020-07-30 00:00:00.000,XAU,VND,STANDARD,570000,570000,491500,0
2020-07-29 00:00:00.000,XAU,VND,STANDARD,570000,570000,491500,0
2020-07-28 00:00:00.000,XAU,VND,STANDARD,571300,571300,491500,0
2020-07-27 00:00:00.000,XAU,VND,STANDARD,544500,544500,491500,0
2020-07-26 00:00:00.000,XAU,VND,STANDARD,537300,537300,491500,0
2020-07-25 00:00:00.000,XAU,VND,STANDARD,537300,537300,491500,0
2020-07-24 00:00:00.000,XAU,VND,STANDARD,539000,539000,491500,0
2020-07-23 00:00:00.000,XAU,VND,STANDARD,527000,527000,491500,0
2020-07-22 00:00:00.000,XAU,VND,STANDARD,516000,516000,491500,0
2020-07-21 00:00:00.000,XAU,VND,STANDARD,507750,507750,491500,0
2020-07-20 00:00:00.000,XAU,VND,STANDARD,504300,504300,491500,0
2020-07-19 00:00:00.000,XAU,VND,STANDARD,504750,504750,491500,0
2020-07-18 00:00:00.000,XAU,VND,STANDARD,504750,504750,491500,0
2020-07-17 00:00:00.000,XAU,VND,STANDARD,503250,503250,491500,0
2020-07-16 00:00:00.000,XAU,VND,STANDARD,504500,504500,491500,0
2020-07-15 00:00:00.000,XAU,VND,STANDARD,502000,502000,491500,0
2020-07-14 00:00:00.000,XAU,VND,STANDARD,502800,502800,491500,0
2020-07-13 00:00:00.000,XAU,VND,STANDARD,504000,504000,491500,0
2020-07-12 00:00:00.000,XAU,VND,STANDARD,503300,503300,491500,0
2020-07-11 00:00:00.000,XAU,VND,STANDARD,503300,503300,491500,0
2020-07-10 00:00:00.000,XAU,VND,STANDARD,502750,502750,491500,0
2020-07-09 00:00:00.000,XAU,VND,STANDARD,502750,502750,491500,0
2020-07-08 00:00:00.000,XAU,VND,STANDARD,501500,501500,491500,0
2020-07-07 00:00:00.000,XAU,VND,STANDARD,498000,498000,491500,0
2020-07-06 00:00:00.000,XAU,VND,STANDARD,496500,496500,491500,0
2020-07-05 00:00:00.000,XAU,VND,STANDARD,494500,494500,491500,0
2020-07-04 00:00:00.000,XAU,VND,STANDARD,494500,494500,491500,0
2020-07-03 00:00:00.000,XAU,VND,STANDARD,494500,494500,491500,0
2020-07-02 00:00:00.000,XAU,VND,STANDARD,492500,492500,491500,0
2020-07-01 00:00:00.000,XAU,VND,STANDARD,493500,493500,491500,0
2020-06-30 00:00:00.000,XAU,VND,STANDARD,491500,491500,491500,0
2020-06-29 00:00:00.000,XAU,VND,STANDARD,490500,490500,485800,0
2020-06-28 00:00:00.000,XAU,VND,STANDARD,490500,490500,485800,0
2020-06-27 00:00:00.000,XAU,VND,STANDARD,490500,490500,485800,0
2020-06-26 00:00:00.000,XAU,VND,STANDARD,489500,489500,485800,0
2020-06-25 00:00:00.000,XAU,VND,STANDARD,491125,491125,485800,0
2020-06-24 00:00:00.000,XAU,VND,STANDARD,491500,491500,485800,0
2020-06-23 00:00:00.000,XAU,VND,STANDARD,484300,484300,485800,0
2020-06-22 00:00:00.000,XAU,VND,STANDARD,484300,484300,485800,0
2020-06-21 00:00:00.000,XAU,VND,STANDARD,484000,484000,485800,0
2020-06-20 00:00:00.000,XAU,VND,STANDARD,484000,484000,485800,0
2020-06-19 00:00:00.000,XAU,VND,STANDARD,484000,484000,485800,0
2020-06-18 00:00:00.000,XAU,VND,STANDARD,485500,485500,485800,0
2020-06-17 00:00:00.000,XAU,VND,STANDARD,485750,485750,485800,0
2020-06-16 00:00:00.000,XAU,VND,STANDARD,486500,486500,485800,0
2020-06-15 00:00:00.000,XAU,VND,STANDARD,486500,486500,485800,0
2020-06-14 00:00:00.000,XAU,VND,STANDARD,486000,486000,485800,0
2020-06-13 00:00:00.000,XAU,VND,STANDARD,486000,486000,485800,0
2020-06-12 00:00:00.000,XAU,VND,STANDARD,486500,486500,485800,0
2020-06-11 00:00:00.000,XAU,VND,STANDARD,486500,486500,485800,0
2020-06-10 00:00:00.000,XAU,VND,STANDARD,485500,485500,485800,0
2020-06-09 00:00:00.000,XAU,VND,STANDARD,485000,485000,485800,0
2020-06-08 00:00:00.000,XAU,VND,STANDARD,484000,484000,485800,0
2020-06-07 00:00:00.000,XAU,VND,STANDARD,483000,483000,485800,0
2020-06-06 00:00:00.000,XAU,VND,STANDARD,483000,483000,485800,0
2020-06-05 00:00:00.000,XAU,VND,STANDARD,486500,486500,485800,0
2020-06-04 00:00:00.000,XAU,VND,STANDARD,483500,483500,485800,0
2020-06-03 00:00:00.000,XAU,VND,STANDARD,485500,485500,485800,0
2020-06-02 00:00:00.000,XAU,VND,STANDARD,488000,488000,485800,0
2020-06-01 00:00:00.000,XAU,VND,STANDARD,486425,486425,485800,0
2020-05-31 00:00:00.000,XAU,VND,STANDARD,485800,485800,485800,0
2020-05-30 00:00:00.000,XAU,VND,STANDARD,485800,485800,485800,0
2020-05-29 00:00:00.000,XAU,VND,STANDARD,486500,486500,481000,0
2020-05-28 00:00:00.000,XAU,VND,STANDARD,484000,484000,481000,0
2020-05-27 00:00:00.000,XAU,VND,STANDARD,484000,484000,481000,0
2020-05-26 00:00:00.000,XAU,VND,STANDARD,486500,486500,481000,0
2020-05-25 00:00:00.000,XAU,VND,STANDARD,487500,487500,481000,0
2020-05-24 00:00:00.000,XAU,VND,STANDARD,487500,487500,481000,0
2020-05-23 00:00:00.000,XAU,VND,STANDARD,487500,487500,481000,0
2020-05-22 00:00:00.000,XAU,VND,STANDARD,485500,485500,481000,0
2020-05-21 00:00:00.000,XAU,VND,STANDARD,488000,488000,481000,0
2020-05-20 00:00:00.000,XAU,VND,STANDARD,489000,489000,481000,0
2020-05-19 00:00:00.000,XAU,VND,STANDARD,485000,485000,481000,0
2020-05-18 00:00:00.000,XAU,VND,STANDARD,487500,487500,481000,0
2020-05-17 00:00:00.000,XAU,VND,STANDARD,484000,484000,481000,0
2020-05-16 00:00:00.000,XAU,VND,STANDARD,484000,484000,481000,0
2020-05-15 00:00:00.000,XAU,VND,STANDARD,484000,484000,481000,0
2020-05-14 00:00:00.000,XAU,VND,STANDARD,482000,482000,481000,0
2020-05-13 00:00:00.000,XAU,VND,STANDARD,481000,481000,481000,0
2020-05-12 00:00:00.000,XAU,VND,STANDARD,479000,479000,481000,0
2020-05-11 00:00:00.000,XAU,VND,STANDARD,481250,481250,481000,0
2020-05-10 00:00:00.000,XAU,VND,STANDARD,481250,481250,481000,0
2020-05-09 00:00:00.000,XAU,VND,STANDARD,481250,481250,481000,0
2020-05-08 00:00:00.000,XAU,VND,STANDARD,482500,482500,481000,0
2020-05-07 00:00:00.000,XAU,VND,STANDARD,479000,479000,481000,0
2020-05-06 00:00:00.000,XAU,VND,STANDARD,472500,472500,481000,0
2020-05-05 00:00:00.000,XAU,VND,STANDARD,477500,477500,481000,0
2020-05-04 00:00:00.000,XAU,VND,STANDARD,479000,479000,481000,0
2020-05-03 00:00:00.000,XAU,VND,STANDARD,481000,481000,481000,0
2020-05-02 00:00:00.000,XAU,VND,STANDARD,481000,481000,481000,0
2020-05-01 00:00:00.000,XAU,VND,STANDARD,481000,481000,481000,0
2020-04-30 00:00:00.000,XAU,VND,STANDARD,481000,481000,481000,0
2020-04-29 00:00:00.000,XAU,VND,STANDARD,481000,481000,481000,0
2020-04-28 00:00:00.000,XAU,VND,STANDARD,480800,480800,477000,0
2020-04-27 00:00:00.000,XAU,VND,STANDARD,480800,480800,477000,0
2020-04-26 00:00:00.000,XAU,VND,STANDARD,481250,481250,477000,0
2020-04-25 00:00:00.000,XAU,VND,STANDARD,481250,481250,477000,0
2020-04-24 00:00:00.000,XAU,VND,STANDARD,481250,481250,477000,0
2020-04-23 00:00:00.000,XAU,VND,STANDARD,478000,478000,477000,0
2020-04-22 00:00:00.000,XAU,VND,STANDARD,476500,476500,477000,0
2020-04-21 00:00:00.000,XAU,VND,STANDARD,475250,475250,477000,0
2020-04-20 00:00:00.000,XAU,VND,STANDARD,477500,477500,477000,0
2020-04-19 00:00:00.000,XAU,VND,STANDARD,477500,477500,477000,0
2020-04-18 00:00:00.000,XAU,VND,STANDARD,477500,477500,477000,0
2020-04-17 00:00:00.000,XAU,VND,STANDARD,478500,478500,477000,0
2020-04-16 00:00:00.000,XAU,VND,STANDARD,478500,478500,477000,0
2020-04-15 00:00:00.000,XAU,VND,STANDARD,481100,481100,477000,0
2020-04-14 00:00:00.000,XAU,VND,STANDARD,481300,481300,477000,0
2020-04-13 00:00:00.000,XAU,VND,STANDARD,477750,477750,477000,0
2020-04-12 00:00:00.000,XAU,VND,STANDARD,477000,477000,477000,0
2020-04-11 00:00:00.000,XAU,VND,STANDARD,477000,477000,477000,0
2020-04-10 00:00:00.000,XAU,VND,STANDARD,480000,480000,477000,0
2020-04-09 00:00:00.000,XAU,VND,STANDARD,474000,474000,477000,0
2020-04-08 00:00:00.000,XAU,VND,STANDARD,474000,474000,477000,0
2020-04-07 00:00:00.000,XAU,VND,STANDARD,477300,477300,477000,0
2020-04-06 00:00:00.000,XAU,VND,STANDARD,472000,472000,477000,0
2020-04-05 00:00:00.000,XAU,VND,STANDARD,471333,471333,477000,0
2020-04-04 00:00:00.000,XAU,VND,STANDARD,471333,471333,477000,0
2020-04-03 00:00:00.000,XAU,VND,STANDARD,476000,476000,477000,0
2020-04-02 00:00:00.000,XAU,VND,STANDARD,472000,472000,477000,0
2020-04-01 00:00:00.000,XAU,VND,STANDARD,472000,472000,477000,0
2020-03-31 00:00:00.000,XAU,VND,STANDARD,477000,477000,477000,0
2020-03-30 00:00:00.000,XAU,VND,STANDARD,472500,472500,466000,0
2020-03-29 00:00:00.000,XAU,VND,STANDARD,472500,472500,466000,0
2020-03-28 00:00:00.000,XAU,VND,STANDARD,472500,472500,466000,0
2020-03-27 00:00:00.000,XAU,VND,STANDARD,472500,472500,466000,0
2020-03-26 00:00:00.000,XAU,VND,STANDARD,468500,468500,466000,0
2020-03-25 00:00:00.000,XAU,VND,STANDARD,468500,468500,466000,0
2020-03-24 00:00:00.000,XAU,VND,STANDARD,467500,467500,466000,0
2020-03-23 00:00:00.000,XAU,VND,STANDARD,460333.33,460333.33,466000,0
2020-03-22 00:00:00.000,XAU,VND,STANDARD,461000,461000,466000,0
2020-03-21 00:00:00.000,XAU,VND,STANDARD,461000,461000,466000,0
2020-03-20 00:00:00.000,XAU,VND,STANDARD,460000,460000,466000,0
2020-03-19 00:00:00.000,XAU,VND,STANDARD,455500,455500,463500,0
2020-03-18 00:00:00.000,XAU,VND,STANDARD,460000,460000,463500,0
2020-03-17 00:00:00.000,XAU,VND,STANDARD,459000,459000,463500,0
2020-03-16 00:00:00.000,XAU,VND,STANDARD,461000,461000,463500,0
2020-03-15 00:00:00.000,XAU,VND,STANDARD,443700,443700,463500,0
2020-03-14 00:00:00.000,XAU,VND,STANDARD,443700,443700,463500,0
2020-03-13 00:00:00.000,XAU,VND,STANDARD,460000,460000,463500,0
2020-03-12 00:00:00.000,XAU,VND,STANDARD,469571,469571,463500,0
2020-03-11 00:00:00.000,XAU,VND,STANDARD,472000,472000,463500,0
2020-03-10 00:00:00.000,XAU,VND,STANDARD,472833,472833,463500,0
2020-03-09 00:00:00.000,XAU,VND,STANDARD,475166,475166,463500,0
2020-03-08 00:00:00.000,XAU,VND,STANDARD,468500,468500,463500,0
2020-03-07 00:00:00.000,XAU,VND,STANDARD,468500,468500,463500,0
2020-03-06 00:00:00.000,XAU,VND,STANDARD,472500,472500,463500,0
2020-03-05 00:00:00.000,XAU,VND,STANDARD,466500,466500,463500,0
2020-03-04 00:00:00.000,XAU,VND,STANDARD,470500,470500,463500,0
2020-03-03 00:00:00.000,XAU,VND,STANDARD,458500,458500,463500,0
2020-03-02 00:00:00.000,XAU,VND,STANDARD,457000,457000,463500,0
2020-03-01 00:00:00.000,XAU,VND,STANDARD,463500,463500,463500,0
2020-02-29 00:00:00.000,XAU,VND,STANDARD,463500,463500,463500,0
2020-02-28 00:00:00.000,XAU,VND,STANDARD,463500,463500,442500,0
2020-02-27 00:00:00.000,XAU,VND,STANDARD,464000,464000,442500,0
2020-02-26 00:00:00.000,XAU,VND,STANDARD,466000,466000,442500,0
2020-02-25 00:00:00.000,XAU,VND,STANDARD,472500,472500,442500,0
2020-02-24 00:00:00.000,XAU,VND,STANDARD,463000,463000,442500,0
2020-02-23 00:00:00.000,XAU,VND,STANDARD,450500,450500,442500,0
2020-02-22 00:00:00.000,XAU,VND,STANDARD,450500,450500,442500,0
2020-02-21 00:00:00.000,XAU,VND,STANDARD,450500,450500,442500,0
2020-02-20 00:00:00.000,XAU,VND,STANDARD,448750,448750,442500,0
2020-02-19 00:00:00.000,XAU,VND,STANDARD,448750,448750,442500,0
2020-02-18 00:00:00.000,XAU,VND,STANDARD,443000,443000,442500,0
2020-02-17 00:00:00.000,XAU,VND,STANDARD,441800,441800,442500,0
2020-02-16 00:00:00.000,XAU,VND,STANDARD,442000,442000,442500,0
2020-02-15 00:00:00.000,XAU,VND,STANDARD,442000,442000,442500,0
2020-02-14 00:00:00.000,XAU,VND,STANDARD,440300,440300,442500,0
2020-02-13 00:00:00.000,XAU,VND,STANDARD,440300,440300,442500,0
2020-02-12 00:00:00.000,XAU,VND,STANDARD,438500,438500,442500,0
2020-02-11 00:00:00.000,XAU,VND,STANDARD,440500,440500,442500,0
2020-02-10 00:00:00.000,XAU,VND,STANDARD,437500,437500,442500,0
2020-02-09 00:00:00.000,XAU,VND,STANDARD,437500,437500,442500,0
2020-02-08 00:00:00.000,XAU,VND,STANDARD,437500,437500,442500,0
2020-02-07 00:00:00.000,XAU,VND,STANDARD,437500,437500,442500,0
2020-02-06 00:00:00.000,XAU,VND,STANDARD,434500,434500,442500,0
2020-02-05 00:00:00.000,XAU,VND,STANDARD,434500,434500,442500,0
2020-02-04 00:00:00.000,XAU,VND,STANDARD,439500,439500,442500,0
2020-02-03 00:00:00.000,XAU,VND,STANDARD,444500,444500,442500,0
2020-02-02 00:00:00.000,XAU,VND,STANDARD,442500,442500,442500,0
2020-02-01 00:00:00.000,XAU,VND,STANDARD,442500,442500,442500,0
2020-01-31 00:00:00.000,XAU,VND,STANDARD,442500,442500,442500,0
2020-01-30 00:00:00.000,XAU,VND,STANDARD,442500,442500,423800,0
2020-01-29 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-28 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-27 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-26 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-25 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-24 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-23 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-22 00:00:00.000,XAU,VND,STANDARD,435250,435250,423800,0
2020-01-21 00:00:00.000,XAU,VND,STANDARD,436250,436250,423800,0
2020-01-20 00:00:00.000,XAU,VND,STANDARD,434500,434500,423800,0
2020-01-19 00:00:00.000,XAU,VND,STANDARD,430100,430100,423800,0
2020-01-18 00:00:00.000,XAU,VND,STANDARD,430100,430100,423800,0
2020-01-17 00:00:00.000,XAU,VND,STANDARD,431000,431000,423800,0
2020-01-16 00:00:00.000,XAU,VND,STANDARD,432500,432500,423800,0
2020-01-15 00:00:00.000,XAU,VND,STANDARD,431000,431000,423800,0
2020-01-14 00:00:00.000,XAU,VND,STANDARD,427750,427750,423800,0
2020-01-13 00:00:00.000,XAU,VND,STANDARD,431300,431300,423800,0
2020-01-12 00:00:00.000,XAU,VND,STANDARD,431300,431300,423800,0
2020-01-11 00:00:00.000,XAU,VND,STANDARD,431300,431300,423800,0
2020-01-10 00:00:00.000,XAU,VND,STANDARD,431300,431300,423800,0
2020-01-09 00:00:00.000,XAU,VND,STANDARD,437000,437000,423800,0
2020-01-08 00:00:00.000,XAU,VND,STANDARD,440200,440200,423800,0
2020-01-07 00:00:00.000,XAU,VND,STANDARD,441500,441500,423800,0
2020-01-06 00:00:00.000,XAU,VND,STANDARD,437500,437500,423800,0
2020-01-05 00:00:00.000,XAU,VND,STANDARD,430500,430500,423800,0
2020-01-04 00:00:00.000,XAU,VND,STANDARD,430500,430500,423800,0
2020-01-03 00:00:00.000,XAU,VND,STANDARD,425800,425800,423800,0
2020-01-02 00:00:00.000,XAU,VND,STANDARD,424800,424800,423800,0
2020-01-01 00:00:00.000,XAU,VND,STANDARD,423800,423800,423800,0
2019-12-31 00:00:00.000,XAU,VND,STANDARD,423800,423800,423800,0
2019-12-30 00:00:00.000,XAU,VND,STANDARD,422500,422500,411800,0
2019-12-29 00:00:00.000,XAU,VND,STANDARD,419500,419500,411800,0
2019-12-28 00:00:00.000,XAU,VND,STANDARD,419500,419500,411800,0
2019-12-27 00:00:00.000,XAU,VND,STANDARD,419500,419500,411800,0
2019-12-26 00:00:00.000,XAU,VND,STANDARD,419500,419500,411800,0
2019-12-25 00:00:00.000,XAU,VND,STANDARD,418500,418500,411800,0
2019-12-24 00:00:00.000,XAU,VND,STANDARD,415750,415750,411800,0
2019-12-23 00:00:00.000,XAU,VND,STANDARD,414750,414750,411800,0
2019-12-22 00:00:00.000,XAU,VND,STANDARD,414850,414850,411800,0
2019-12-21 00:00:00.000,XAU,VND,STANDARD,414850,414850,411800,0
2019-12-20 00:00:00.000,XAU,VND,STANDARD,415050,415050,411800,0
2019-12-19 00:00:00.000,XAU,VND,STANDARD,414750,414750,411800,0
2019-12-18 00:00:00.000,XAU,VND,STANDARD,414750,414750,411800,0
2019-12-17 00:00:00.000,XAU,VND,STANDARD,414750,414750,411800,0
2019-12-16 00:00:00.000,XAU,VND,STANDARD,414250,414250,411800,0
2019-12-15 00:00:00.000,XAU,VND,STANDARD,413750,413750,411800,0
2019-12-14 00:00:00.000,XAU,VND,STANDARD,413750,413750,411800,0
2019-12-13 00:00:00.000,XAU,VND,STANDARD,412350,412350,411800,0
2019-12-12 00:00:00.000,XAU,VND,STANDARD,413750,413750,411800,0
2019-12-11 00:00:00.000,XAU,VND,STANDARD,412650,412650,411800,0
2019-12-10 00:00:00.000,XAU,VND,STANDARD,413250,413250,411800,0
2019-12-09 00:00:00.000,XAU,VND,STANDARD,413250,413250,411800,0
2019-12-08 00:00:00.000,XAU,VND,STANDARD,414450,414450,411800,0
2019-12-07 00:00:00.000,XAU,VND,STANDARD,414450,414450,411800,0
2019-12-06 00:00:00.000,XAU,VND,STANDARD,414450,414450,411800,0
2019-12-05 00:00:00.000,XAU,VND,STANDARD,414750,414750,411800,0
2019-12-04 00:00:00.000,XAU,VND,STANDARD,414750,414750,411800,0
2019-12-03 00:00:00.000,XAU,VND,STANDARD,413250,413250,411800,0
2019-12-02 00:00:00.000,XAU,VND,STANDARD,413250,413250,411800,0
2019-12-01 00:00:00.000,XAU,VND,STANDARD,411800,411800,411800,0
2019-11-30 00:00:00.000,XAU,VND,STANDARD,411800,411800,411800,0
2019-11-29 00:00:00.000,XAU,VND,STANDARD,413200,413200,417000,0
2019-11-28 00:00:00.000,XAU,VND,STANDARD,412250,412250,417000,0
2019-11-27 00:00:00.000,XAU,VND,STANDARD,412250,412250,417000,0
2019-11-26 00:00:00.000,XAU,VND,STANDARD,412250,412250,417000,0
2019-11-25 00:00:00.000,XAU,VND,STANDARD,413450,413450,417000,0
2019-11-24 00:00:00.000,XAU,VND,STANDARD,414000,414000,417000,0
2019-11-23 00:00:00.000,XAU,VND,STANDARD,414000,414000,417000,0
2019-11-22 00:00:00.000,XAU,VND,STANDARD,413850,413850,417000,0
2019-11-21 00:00:00.000,XAU,VND,STANDARD,414350,414350,417000,0
2019-11-20 00:00:00.000,XAU,VND,STANDARD,413800,413800,417000,0
2019-11-19 00:00:00.000,XAU,VND,STANDARD,414000,414000,417000,0
2019-11-18 00:00:00.000,XAU,VND,STANDARD,413500,413500,417000,0
2019-11-17 00:00:00.000,XAU,VND,STANDARD,413000,413000,417000,0
2019-11-16 00:00:00.000,XAU,VND,STANDARD,413000,413000,417000,0
2019-11-15 00:00:00.000,XAU,VND,STANDARD,413000,413000,417000,0
2019-11-14 00:00:00.000,XAU,VND,STANDARD,413000,413000,417000,0
2019-11-13 00:00:00.000,XAU,VND,STANDARD,412500,412500,417000,0
2019-11-12 00:00:00.000,XAU,VND,STANDARD,413000,413000,417000,0
2019-11-11 00:00:00.000,XAU,VND,STANDARD,414200,414200,417000,0
2019-11-10 00:00:00.000,XAU,VND,STANDARD,409350,409350,417000,0
2019-11-09 00:00:00.000,XAU,VND,STANDARD,409350,409350,417000,0
2019-11-08 00:00:00.000,XAU,VND,STANDARD,409600,409600,417000,0
2019-11-07 00:00:00.000,XAU,VND,STANDARD,413600,413600,417000,0
2019-11-06 00:00:00.000,XAU,VND,STANDARD,412600,412600,417000,0
2019-11-05 00:00:00.000,XAU,VND,STANDARD,414600,414600,417000,0
2019-11-04 00:00:00.000,XAU,VND,STANDARD,420000,420000,417000,0
2019-11-03 00:00:00.000,XAU,VND,STANDARD,420250,420250,417000,0
2019-11-02 00:00:00.000,XAU,VND,STANDARD,420250,420250,417000,0
2019-11-01 00:00:00.000,XAU,VND,STANDARD,420250,420250,417000,0
2019-10-31 00:00:00.000,XAU,VND,STANDARD,417500,417500,417000,0
2019-10-30 00:00:00.000,XAU,VND,STANDARD,417000,417000,418250,0
2019-10-29 00:00:00.000,XAU,VND,STANDARD,417000,417000,418250,0
2019-10-28 00:00:00.000,XAU,VND,STANDARD,418633,418633,418250,0
2019-10-27 00:00:00.000,XAU,VND,STANDARD,418500,418500,418250,0
2019-10-26 00:00:00.000,XAU,VND,STANDARD,418500,418500,418250,0
2019-10-25 00:00:00.000,XAU,VND,STANDARD,417500,417500,418250,0
2019-10-24 00:00:00.000,XAU,VND,STANDARD,412600,412600,418250,0
2019-10-23 00:00:00.000,XAU,VND,STANDARD,416500,416500,418250,0
2019-10-22 00:00:00.000,XAU,VND,STANDARD,415000,415000,418250,0
2019-10-21 00:00:00.000,XAU,VND,STANDARD,416500,416500,418250,0
2019-10-20 00:00:00.000,XAU,VND,STANDARD,416250,416250,418250,0
2019-10-19 00:00:00.000,XAU,VND,STANDARD,416250,416250,418250,0
2019-10-18 00:00:00.000,XAU,VND,STANDARD,416000,416000,418250,0
2019-10-17 00:00:00.000,XAU,VND,STANDARD,416500,416500,418250,0
2019-10-16 00:00:00.000,XAU,VND,STANDARD,415250,415250,418250,0
2019-10-15 00:00:00.000,XAU,VND,STANDARD,416500,416500,418250,0
2019-10-14 00:00:00.000,XAU,VND,STANDARD,416000,416000,418250,0
2019-10-13 00:00:00.000,XAU,VND,STANDARD,418000,418000,418250,0
2019-10-12 00:00:00.000,XAU,VND,STANDARD,418000,418000,418250,0
2019-10-11 00:00:00.000,XAU,VND,STANDARD,417500,417500,418250,0
